-	Colombo	-	proper	1	-	-	-	-	-
-	Colt	-	proper	5	-	-	-	-	-
-	Columbus	-	proper	39|5	-	-	-	-	-
-	Connery	-	proper	2	-	front|back	-	-	-
-	Constant	-	proper	5	-	-	-	-	-
-	Conte	-	proper	8	-	-	-	-	-
-	Conti	-	proper	5	-	-	-	-	-
-	Cook	-	proper	5	-	-	-	-	-
-	Cooke	-	proper	8	-	-	-	-	-
-	Cooper	-	proper	6	-	-	-	-	-
-	Corander	-	proper	5	-	-	-	-	-
-	Corbett	-	proper	5	-	-	-	-	-
-	Corbyn	-	proper	5	-	-	-	-	-
-	Corleone	-	proper	8	-	-	-	-	-
-	Cornell	-	proper	5	-	-	-	-	-
-	Cornet	-	proper	22|†5	-	-	-	-	-
-	Corrie	-	proper	8|21	-	-	-	-	-
-	Cortez	-	proper	5	-	-	-	-	-
-	Costa	-	proper	10	-	-	-	-	-
-	Costello	-	proper	1	-	-	-	-	-
-	Coulon	-	proper	5	-	-	-	-	-
-	Cox	-	proper	5	-	-	-	-	-
-	Cramer	-	proper	6	-	-	-	-	-
-	Crawford	-	proper	5	-	-	-	-	-
-	Crespo	-	proper	1	-	-	-	-	-
-	Creutz	-	proper	5	-	-	-	-	-
-	Crohn	-	proper	5	-	-	-	-	-
-	Cromwell	-	proper	5	-	-	-	-	-
-	Cronstedt	-	proper	5	-	-	-	-	-
-	Crosby	-	proper	1	-	-	-	-	-
-	Cruise	-	proper	8	-	-	-	-	-
-	Cruz	-	proper	5	-	-	-	-	-
-	Cunningham	-	proper	5	-	-	-	-	-
-	Curie	-	proper	8|21	-	-	-	-	-
-	Curtis	-	proper	39	-	-	-	-	-
-	Cusack	-	proper	5	-	-	-	-	-
-	Cushing	-	proper	5	-	-	-	-	-
-	Cygnaeus	-	proper	39	-	-	-	-	-
-	Cyrus	-	proper	39	-	-	-	-	-
-	Daehn	-	proper	5	-	-	-	-	-
-	Dahl	-	proper	5	-	-	-	-	-
-	Dahlberg	-	proper	5	-	-	-	-	-
-	Dahlgren	-	proper	5	-	-	-	-	-
-	Dahlin	-	proper	5	-	-	-	-	-
-	Dahlman	-	proper	5	-	-	-	-	-
-	Dahlmeier	-	proper	5	-	-	-	-	-
-	Dahlström	-	proper	5	-	-	-	-	-
-	Dalton	-	proper	6	-	-	-	-	-
-	Daly	-	proper	1	-	-	-	-	-
-	Damme	-	proper	8	-	-	-	-	-
-	Damon	-	proper	5	-	-	-	-	-
-	Danielsson	-	proper	5	-	-	-	-	-
-	Darwin	-	proper	6	-	-	-	-	-
-	Dary	-	proper	1	-	-	-	-	-
-	Daudet	-	proper	22|†5	-	-	-	-	-
-	David	-	proper	5	-	-	-	-	-
-	Davidsen	-	proper	5	-	-	-	-	-
-	Davidsson	-	proper	5	-	-	-	-	-
-	Davies	-	proper	5	-	-	-	-	-
-	Davis	-	proper	5	-	-	-	-	-
-	Davison	-	proper	5	-	-	-	-	-
-	Davydov	-	proper	5	-	-	-	-	-
-	Dawkins	-	proper	5	-	-	-	-	-
-	DeGeneres	-	proper	5	-	-	-	-	-
-	DeSantis	-	proper	5	-	-	-	-	-
-	Dean	-	proper	5	-	-	-	-	-
-	Degerholm	-	proper	5	-	-	-	-	-
-	Dekker	-	proper	6	-	-	-	-	-
-	Delaunay	-	proper	21	-	front|back	i|y	-	-
-	Delgado	-	proper	1	-	-	-	-	-
-	Delors	-	proper	5	-	-	-	-	-
-	Delvaux	-	proper	22|†5	-	-	o	-	-
-	Dembélé	-	proper	21	-	-	-	-	-
-	Deng	-	proper	5	-	-	-	-	-
-	Denisov	-	proper	5	-	-	-	-	-
-	Depp	-	proper	5	-	-	-	-	-
-	Descartes	-	proper	5	-	-	-	-	-
-	Dettmann	-	proper	5	-	-	-	-	-
-	Diamantopoulou	-	proper	21	-	-	-	-	-
-	Diamond	-	proper	5	-	-	-	-	-
-	Diarra	-	proper	9	-	-	-	-	-
-	Diaz	-	proper	5	-	-	-	-	-
-	Dickinson	-	proper	5	-	-	-	-	-
-	Diderot	-	proper	22|†5	-	-	-	-	-
-	Dietrich	-	proper	5	-	-	-	-	-
-	Diggins	-	proper	5	-	-	-	-	-
-	Dijk	-	proper	5	-	-	-	-	-
-	Dijkstra	-	proper	9	-	-	-	-	-
-	Dimitrakopoulos	-	proper	39	-	-	-	-	-
-	Dimitrov	-	proper	5	-	-	-	-	-
-	Dimitrova	-	proper	10	-	-	-	-	-
-	Dinesen	-	proper	5	-	-	-	-	-
-	Dion	-	proper	5	-	-	-	-	-
-	Dirac	-	proper	5	-	-	-	-	-
-	Disney	-	proper	21	-	-	i|y	-	-
-	Dixon	-	proper	6	-	-	-	-	-
-	Djokovic	-	proper	5	-	-	-	-	-
-	Dobrev	-	proper	5	-	-	-	-	-
-	Doherty	-	proper	1	-	front|back	-	-	-
-	Doi	-	proper	18	-	-	-	-	-
-	Dongen	-	proper	6	-	-	-	-	-
-	Donner	-	proper	6	-	-	-	-	-
-	Donskoi	-	proper	18	-	-	-	-	-
-	Douglas	-	proper	39	-	-	-	-	-
-	Doyle	-	proper	8	-	-	-	-	-
-	Drake	-	proper	8	-	-	-	-	-
-	Drost	-	proper	5	-	-	-	-	-
-	Dubois	-	proper	22|†5	-	-	-	-	-
-	Duff	-	proper	5	-	-	-	-	-
-	Duffy	-	proper	1	-	-	-	-	-
-	Dufva	-	proper	10	-	-	-	-	-
-	Duhamel	-	proper	5	-	-	-	-	-
-	Dumas	-	proper	22|†5	-	-	-	-	-
-	Dumont	-	proper	5	-	-	-	-	-
-	Duncan	-	proper	6	-	-	-	-	-
-	Duncker	-	proper	6	-	-	-	-	-
-	Dunn	-	proper	5	-	-	-	-	-
-	Duplantis	-	proper	5|†39	-	-	-	-	-
-	Dupont	-	proper	5	-	-	-	-	-
-	Durand	-	proper	5	-	-	-	-	-
-	Durant	-	proper	5	-	-	-	-	-
-	Durkheim	-	proper	5	-	-	-	-	-
-	Dvořák	-	proper	5	-	-	-	-	-
-	Dylan	-	proper	6	-	-	-	-	-
-	Díez	-	proper	5	-	-	-	-	-
-	Dürr	-	proper	5	-	-	-	-	-
-	Dąbrowski	-	proper	5	-	-	-	-	-
-	Earl	-	proper	5	-	-	-	-	-
-	Ebert	-	proper	5	-	-	-	-	-
-	Edelfelt	-	proper	5	-	-	-	-	-
-	Edelheim	-	proper	5	-	-	-	-	-
-	Edelmann	-	proper	5	-	-	-	-	-
-	Eder	-	proper	6	-	-	-	-	-
-	Edfeldt	-	proper	5	-	-	-	-	-
-	Edlund	-	proper	5	-	-	-	-	-
-	Edman	-	proper	5	-	-	-	-	-
-	Edwards	-	proper	5	-	-	-	-	-
-	Eerikäinen	-	proper	38	-	-	-	-	-
-	Eerola	-	proper	12	-	-	-	-	-
-	Eestilä	-	proper	12	-	-	-	-	-
-	Eggen	-	proper	6	-	-	-	-	-
-	Eho	-	proper	1	-	-	-	-	-
-	Ehrenstolpe	-	proper	8	-	-	-	-	-
-	Ehrensvärd	-	proper	5	-	-	-	-	-
-	Ehrnrooth	-	proper	5	-	-	-	-	-
-	Ehrström	-	proper	5	-	-	-	-	-
-	Einarsson	-	proper	5	-	-	-	-	-
-	Einiö	-	proper	3	-	-	-	-	-
-	Einstein	-	proper	5	-	-	-	-	-
-	Eira	-	proper	9	-	-	-	-	-
-	Ek	-	proper	5	-	-	-	-	-
-	Ekborg	-	proper	5	-	-	-	-	-
-	Ekelund	-	proper	5	-	-	-	-	-
-	Ekholm	-	proper	5	-	-	-	-	-
-	Eklund	-	proper	5	-	-	-	-	-
-	Eklöf	-	proper	5	-	-	-	-	-
-	Ekman	-	proper	5	-	-	-	-	-
-	Ekroos	-	proper	5	-	-	-	-	-
-	Ekström	-	proper	5	-	-	-	-	-
-	Elenius	-	proper	39	-	-	-	-	-
-	Elfving	-	proper	5	-	-	-	-	-
-	Eliasson	-	proper	5	-	-	-	-	-
-	Elles	-	proper	5	-	-	-	-	-
-	Ellilä	-	proper	12	-	-	-	-	-
-	Ellington	-	proper	5	-	-	-	-	-
-	Elliott	-	proper	5	-	-	-	-	-
-	Ellis	-	proper	5|39	-	-	-	-	-
-	Ellonen	-	proper	38	-	-	-	-	-
-	Elm	-	proper	5	-	-	-	-	-
-	Elmgren	-	proper	5	-	-	-	-	-
-	Elo	-	proper	1	-	-	-	-	-
-	Elop	-	proper	5	-	-	-	-	-
-	Elsner	-	proper	6	-	-	-	-	-
-	Elstelä	-	proper	12	-	-	-	-	-
-	Elster	-	proper	6	-	-	-	-	-
-	Elzerman	-	proper	5	-	-	-	-	-
-	Embrich	-	proper	5	-	-	-	-	-
-	Enbuske	-	proper	8	-	-	-	-	-
-	Enckell	-	proper	5	-	-	-	-	-
-	Endō	-	proper	21|1	-	-	-	-	-
-	Enehjelm	-	proper	5	-	-	-	-	-
-	Engberg	-	proper	5	-	-	-	-	-
-	Engel	-	proper	6	-	-	-	-	-
-	Engelberg	-	proper	5	-	-	-	-	-
-	Engels	-	proper	5	-	-	-	-	-
-	Englund	-	proper	5	-	-	-	-	-
-	Engman	-	proper	5	-	-	-	-	-
-	Engström	-	proper	5	-	-	-	-	-
-	Enne	-	proper	8	-	-	-	-	-
-	Enqvist	-	proper	5	-	-	-	-	-
-	Enroth	-	proper	5	-	-	-	-	-
-	Erdogan	-	proper	6	-	-	-	-	-
-	Erdoğan	-	proper	5	-	-	-	-	-
-	Eremenko	-	proper	1	-	-	-	-	-
-	Erholtz	-	proper	5	-	-	-	-	-
-	Ericson	-	proper	5	-	-	-	-	-
-	Ericsson	-	proper	5	-	-	-	-	-
-	Eriksen	-	proper	5	-	-	-	-	-
-	Eriksson	-	proper	5	-	-	-	-	-
-	Erixon	-	proper	5	-	-	-	-	-
-	Erkkilä	-	proper	12	-	-	-	-	-
-	Erkko	-	proper	1	kk:k	-	-	-	-
-	Ernst	-	proper	5	-	-	-	-	-
-	Erola	-	proper	12	-	-	-	-	-
-	Eronen	-	proper	38	-	-	-	-	-
-	Ertl	-	proper	5	-	-	-	-	-
-	Ervast	-	proper	5	-	-	-	-	-
-	Ervasti	-	proper	5	-	-	-	-	-
-	Eränen	-	proper	38	-	-	-	-	-
-	Eskelinen	-	proper	38	-	-	-	-	-
-	Esko	-	proper	1	-	-	-	-	-
-	Eskola	-	proper	12	-	-	-	-	-
-	Esposito	-	proper	1	-	-	-	-	-
-	Essayah	-	proper	5	-	-	-	-	-
-	Essen	-	proper	6	-	-	-	-	-
-	Esser	-	proper	6	-	-	-	-	-
-	Estlander	-	proper	6	-	-	-	-	-
-	Etholén	-	proper	5	-	-	-	-	-
-	Etter	-	proper	6	-	-	-	-	-
-	Etula	-	proper	12	-	-	-	-	-
-	Etxebarria	-	proper	12	-	-	-	-	-
-	Euler	-	proper	6	-	-	-	-	-
-	Evans	-	proper	5	-	-	-	-	-
-	Evensen	-	proper	5	-	-	-	-	-
-	Everdingen	-	proper	6	-	-	-	-	-
-	Everton	-	proper	5	-	-	-	-	-
-	Evilä	-	proper	12	-	-	-	-	-
-	Fabre	-	proper	8	-	-	-	-	-
-	Fabricius	-	proper	39	-	-	-	-	-
-	Fabritius	-	proper	39	-	-	-	-	-
-	Faehlmann	-	proper	5	-	-	-	-	-
-	Fagerholm	-	proper	5	-	-	-	-	-
-	Fagerlund	-	proper	5	-	-	-	-	-
-	Fagerström	-	proper	5	-	-	-	-	-
-	Falck	-	proper	5	-	-	-	-	-
-	Falco	-	proper	1	-	-	-	-	-
-	Falcón	-	proper	5	-	-	-	-	-
-	Falk	-	proper	5	-	-	-	-	-
-	Falkenberg	-	proper	5	-	-	-	-	-
-	Fanchini	-	proper	5	-	-	-	-	-
-	Faraday	-	proper	21	-	front|back	i|y	-	-
-	Farage	-	proper	8	-	-	-	-	-
-	Farina	-	proper	13	-	-	-	-	-
-	Farkas	-	proper	39	-	-	-	-	-
-	Fasel	-	proper	6	-	-	-	-	-
-	Favorin	-	proper	5	-	-	-	-	-
-	Favén	-	proper	5	-	-	-	-	-
-	Federer	-	proper	6	-	-	-	-	-
-	Federley	-	proper	21	-	-	i|y	-	-
-	Fellman	-	proper	5	-	-	-	-	-
-	Ferber	-	proper	6	-	-	-	-	-
-	Ferguson	-	proper	5	-	-	-	-	-
-	Fermat	-	proper	22|†5	-	-	-	-	-
-	Fernandes	-	proper	39	-	-	-	-	-
-	Fernandez	-	proper	5	-	-	-	-	-
-	Fernández	-	proper	5	-	-	-	-	-
-	Ferrari	-	proper	6	-	-	-	-	-
-	Ferreira	-	proper	?13|9	-	-	-	-	-
-	Ferrer	-	proper	6	-	-	-	-	-
-	Fiala	-	proper	9	-	-	-	-	-
-	Fieandt	-	proper	5	-	-	-	-	-
-	Figueroa	-	proper	10	-	-	-	-	-
-	Filppula	-	proper	12	-	-	-	-	-
-	Fincke	-	proper	8	-	-	-	-	-
-	Fink	-	proper	5	-	-	-	-	-
-	Finni	-	proper	5	-	-	-	-	-
-	Fischer	-	proper	6	-	-	-	-	-
-	Fischler	-	proper	5	-	-	-	-	-
-	Fisher	-	proper	6	-	-	-	-	-
-	Fitzgerald	-	proper	5	-	-	-	-	-
-	Fjodorov	-	proper	5	-	-	-	-	-
-	Fleming	-	proper	5	-	-	-	-	-
-	Fletcher	-	proper	6	-	-	-	-	-
-	Flinck	-	proper	5	-	-	-	-	-
-	Flink	-	proper	5	-	-	-	-	-
-	Flinkkilä	-	proper	12	-	-	-	-	-
-	Flo	-	proper	21	-	-	-	-	-
-	Florenz	-	proper	5	-	-	-	-	-
-	Flores	-	proper	39	-	-	-	-	-
-	Floyd	-	proper	5	-	-	-	-	-
-	Flynn	-	proper	5	-	-	-	-	-
-	Flöjt	-	proper	5	-	-	-	-	-
-	Fofana	-	proper	12	-	-	-	-	-
-	Fohström	-	proper	5	-	-	-	-	-
-	Fomenko	-	proper	1	-	-	-	-	-
-	Fonseca	-	proper	9	-	-	-	-	-
-	Fontaine	-	proper	8	-	-	-	-	-
-	Fontana	-	proper	12	-	-	-	-	-
-	Forbes	-	proper	39	-	-	-	-	-
-	Fors	-	proper	5	-	-	-	-	-
-	Forsberg	-	proper	5	-	-	-	-	-
-	Forsblom	-	proper	5	-	-	-	-	-
-	Forsell	-	proper	5	-	-	-	-	-
-	Forselles	-	proper	39	-	-	-	-	-
-	Forsgren	-	proper	5	-	-	-	-	-
-	Forsman	-	proper	5	-	-	-	-	-
-	Forss	-	proper	5	-	-	-	-	-
-	Forssell	-	proper	5	-	-	-	-	-
-	Forsström	-	proper	5	-	-	-	-	-
-	Forstén	-	proper	5	-	-	-	-	-
-	Fossum	-	proper	5	-	-	-	-	-
-	Foster	-	proper	6	-	-	-	-	-
-	Fougstedt	-	proper	5	-	-	-	-	-
-	Fourcade	-	proper	8	-	-	-	-	-
-	Fournier	-	proper	22|†5	-	-	-	-	-
-	Fox	-	proper	5	-	-	-	-	-
-	Frahm	-	proper	5	-	-	-	-	-
-	Francis	-	proper	39	-	-	-	-	-
-	Franck	-	proper	5	-	-	-	-	-
-	Franco	-	proper	1	-	-	-	-	-
-	Franklin	-	proper	5	-	-	-	-	-
-	Franko	-	proper	1	-	-	-	-	-
-	Franssila	-	proper	13	-	-	-	-	-
-	Fraser	-	proper	6	-	-	-	-	-
-	Frasson	-	proper	6	-	-	-	-	-
-	Frazier	-	proper	5	-	-	-	-	-
-	Fredrikson	-	proper	5	-	-	-	-	-
-	Fredriksson	-	proper	5	-	-	-	-	-
-	Freedericksz	-	proper	5	-	-	-	-	-
-	Freeman	-	proper	5	-	-	-	-	-
-	Frei	-	proper	18	-	-	-	-	-
-	French	-	proper	5	-	-	-	-	-
-	Frenckell	-	proper	5	-	-	-	-	-
-	Freud	-	proper	5	-	-	-	-	-
-	Freund	-	proper	5	-	-	-	-	-
-	Frey	-	proper	21	-	-	i|y	-	-
-	Friberg	-	proper	5	-	-	-	-	-
-	Friedman	-	proper	5	-	-	-	-	-
-	Friedrich	-	proper	5	-	-	-	-	-
-	Friis	-	proper	5	-	-	-	-	-
-	Frilander	-	proper	6	-	-	-	-	-
-	Friman	-	proper	5	-	-	-	-	-
-	Fritsch	-	proper	5	-	-	-	-	-
-	Friðriksson	-	proper	5	-	-	-	-	-
-	Fromm	-	proper	5	-	-	-	-	-
-	Frost	-	proper	5	-	-	-	-	-
-	Frosterus	-	proper	39	-	-	-	-	-
-	Fry	-	proper	21	-	front|back	i|y	-	-
-	Fuchs	-	proper	5	-	-	-	-	-
-	Fuente	-	proper	8	-	-	-	-	-
-	Fujimoto	-	proper	1	-	-	-	-	-
-	Fujimura	-	proper	10	-	-	-	-	-
-	Fujita	-	proper	9	-	-	-	-	-
-	Fujiwara	-	proper	9	-	-	-	-	-
-	Fukuda	-	proper	10	-	-	-	-	-
-	Fukuhara	-	proper	9	-	-	-	-	-
-	Fulkila	-	proper	13	-	-	-	-	-
-	Fulton	-	proper	6	-	-	-	-	-
-	Furrer	-	proper	6	-	-	-	-	-
-	Furuhjelm	-	proper	5	-	-	-	-	-
-	Furuholm	-	proper	5	-	-	-	-	-
-	Félix	-	proper	5	-	-	-	-	-
-	Förster	-	proper	6	-	-	-	-	-
-	Försti	-	proper	5	-	-	-	-	-
-	Gadd	-	proper	5	-	-	-	-	-
-	Gaddafi	-	proper	5	-	-	-	-	-
-	Gaddi	-	proper	5	-	-	-	-	-
-	Gade	-	proper	8	-	-	-	-	-
-	Gadolin	-	proper	5	-	-	-	-	-
-	Gagern	-	proper	5	-	-	-	-	-
-	Gaillard	-	proper	5	-	-	-	-	-
-	Galilei	-	proper	18	-	-	-	-	-
-	Galimov	-	proper	5	-	-	-	-	-
-	Galindo	-	proper	1	-	-	-	-	-
-	Gallagher	-	proper	5	-	-	-	-	-
-	Galli	-	proper	5	-	-	-	-	-
-	Galán	-	proper	5	-	-	-	-	-
-	Gama	-	proper	9	-	-	-	-	-
-	Gandhi	-	proper	5	-	-	-	-	-
-	Ganna	-	proper	9	-	-	-	-	-
-	Gao	-	proper	1	-	-	-	-	-
-	Garcia	-	proper	12	-	-	-	-	-
-	García	-	proper	12	-	-	-	-	-
-	Gardie	-	proper	8|21	-	-	-	-	-
-	Gardner	-	proper	6	-	-	-	-	-
-	Garibaldi	-	proper	5	-	-	-	-	-
-	Garitano	-	proper	2	-	-	-	-	-
-	Gartz	-	proper	5	-	-	-	-	-
-	Gasparin	-	proper	5	-	-	-	-	-
-	Gassot	-	proper	22|†5	-	-	-	-	-
-	Gates	-	proper	5	-	-	-	-	-
-	Gaultier	-	proper	22|†5	-	-	-	-	-
-	Gaup	-	proper	5	-	-	-	-	-
-	Gauss	-	proper	5	-	-	-	-	-
-	Gautama	-	proper	11	-	-	-	-	-
-	Gauthier	-	proper	22|†5	-	-	-	-	-
-	Gautier	-	proper	22|†5	-	-	-	-	-
-	Gebhard	-	proper	5	-	-	-	-	-
-	Geiger	-	proper	6	-	-	-	-	-
-	Geitel	-	proper	6	-	-	-	-	-
-	Genetz	-	proper	5	-	-	-	-	-
-	Gennäs	-	proper	5	-	-	-	-	-
-	Gentile	-	proper	8	-	-	-	-	-
-	Georgescu	-	proper	1	-	-	-	-	-
-	Gerber	-	proper	6	-	-	-	-	-
-	Gerich	-	proper	5	-	-	-	-	-
-	Geurts	-	proper	5	-	-	-	-	-
-	Gherardini	-	proper	5	-	-	-	-	-
-	Ghirlandaio	-	proper	3	-	-	-	-	-
-	Gibson	-	proper	6	-	-	-	-	-
-	Giger	-	proper	6	-	-	-	-	-
-	Gil	-	proper	5	-	-	-	-	-
-	Gilbert	-	proper	5	-	-	-	-	-
-	Ginsburg	-	proper	5	-	-	-	-	-
-	Ginzburg	-	proper	5	-	-	-	-	-
-	Giordano	-	proper	2	-	-	-	-	-
-	Giovinazzi	-	proper	5	-	-	-	-	-
-	Girardot	-	proper	22|†5	-	-	-	-	-
-	Glad	-	proper	5	-	-	-	-	-
-	Gleeson	-	proper	6	-	-	-	-	-
-	Glen	-	proper	5	-	-	-	-	-
-	Glenn	-	proper	5	-	-	-	-	-
-	Gluhov	-	proper	5	-	-	-	-	-
-	Godenhjelm	-	proper	5	-	-	-	-	-
-	Goebbels	-	proper	5	-	-	-	-	-
-	Goethe	-	proper	8	-	-	-	-	-
-	Goldbach	-	proper	5	-	-	-	-	-
-	Goldziher	-	proper	6	-	-	-	-	-
-	Golovin	-	proper	5	-	-	-	-	-
-	Gomes	-	proper	39	-	-	-	-	-
-	Gomez	-	proper	5	-	-	-	-	-
-	Gomis	-	proper	39	-	-	-	-	-
-	Gontšarov	-	proper	5	-	-	-	-	-
-	González	-	proper	5	-	-	-	-	-
-	Gonçalves	-	proper	39	-	-	-	-	-
-	Goodman	-	proper	6	-	-	-	-	-
-	Goodyear	-	proper	5	-	-	-	-	-
-	Gordon	-	proper	6	-	-	-	-	-
-	Gotō	-	proper	?21|1	-	-	-	-	-
-	Gould	-	proper	5	-	-	-	-	-
-	Goulding	-	proper	5	-	-	-	-	-
-	Goßler	-	proper	6	-	-	-	-	-
-	Gracia	-	proper	12	-	-	-	-	-
-	Graefe	-	proper	8	-	-	-	-	-
-	Graf	-	proper	5	-	-	-	-	-
-	Grafström	-	proper	5	-	-	-	-	-
-	Graham	-	proper	5	-	-	-	-	-
-	Grahn	-	proper	5	-	-	-	-	-
-	Granberg	-	proper	5	-	-	-	-	-
-	Grande	-	proper	8	-	-	-	-	-
-	Granfelt	-	proper	5	-	-	-	-	-
-	Granholm	-	proper	5	-	-	-	-	-
-	Granlund	-	proper	5	-	-	-	-	-
-	Granqvist	-	proper	5	-	-	-	-	-
-	Granström	-	proper	5	-	-	-	-	-
-	Grant	-	proper	5	-	-	-	-	-
-	Granö	-	proper	21|†1	-	-	-	-	-
-	Gray	-	proper	21	-	front|back	i|y	-	-
-	Graça	-	proper	9	-	-	-	-	-
-	Green	-	proper	5	-	-	-	-	-
-	Greene	-	proper	8	-	-	-	-	-
-	Grenqvist	-	proper	5	-	-	-	-	-
-	Grimm	-	proper	5	-	-	-	-	-
-	Gripenberg	-	proper	5	-	-	-	-	-
-	Groot	-	proper	5	-	-	-	-	-
-	Grotenfelt	-	proper	5	-	-	-	-	-
-	Groß	-	proper	5	-	-	-	-	-
-	Gruber	-	proper	6	-	-	-	-	-
-	Grundström	-	proper	5	-	-	-	-	-
-	Gräsbeck	-	proper	5	-	-	-	-	-
-	Gröhn	-	proper	5	-	-	-	-	-
-	Grön	-	proper	5	-	-	-	-	-
-	Grönberg	-	proper	5	-	-	-	-	-
-	Gröndahl	-	proper	5	-	-	-	-	-
-	Grönhagen	-	proper	5	-	-	-	-	-
-	Grönholm	-	proper	5	-	-	-	-	-
-	Grönlund	-	proper	5	-	-	-	-	-
-	Grönman	-	proper	5	-	-	-	-	-
-	Grönqvist	-	proper	5	-	-	-	-	-
-	Grönroos	-	proper	5	-	-	-	-	-
-	Grönstrand	-	proper	5	-	-	-	-	-
-	Grönvall	-	proper	5	-	-	-	-	-
-	Guaidó	-	proper	1	-	-	-	-	-
-	Guardiola	-	proper	9	-	-	-	-	-
-	Guerrero	-	proper	2	-	-	-	-	-
-	Guggenheim	-	proper	5	-	-	-	-	-
-	Guillaume	-	proper	8	-	-	-	-	-
-	Gulbrandsen	-	proper	5	-	-	-	-	-
-	Gullichsen	-	proper	6	-	-	-	-	-
-	Gummerus	-	proper	39	-	-	-	-	-
-	Gundersen	-	proper	5	-	-	-	-	-
-	Gunnarsdóttir	-	proper	5	-	-	-	-	-
-	Gunnarsson	-	proper	5	-	-	-	-	-
-	Gusev	-	proper	5	-	-	-	-	-
-	Gustafson	-	proper	5	-	-	-	-	-
-	Gustafsson	-	proper	5	-	-	-	-	-
-	Gustavsson	-	proper	5	-	-	-	-	-
-	Gutenberg	-	proper	5	-	-	-	-	-
-	Guterres	-	proper	5	-	-	-	-	-
-	Gutiérrez	-	proper	5	-	-	-	-	-
-	Guttorm	-	proper	5	-	-	-	-	-
-	Guttormsen	-	proper	5	-	-	-	-	-
-	Guyot	-	proper	22|†5	-	-	-	-	-
-	Guzenina	-	proper	9	-	-	-	-	-
-	Guzmán	-	proper	5	-	-	-	-	-
-	Guðmundsson	-	proper	5	-	-	-	-	-
-	Gyarmati	-	proper	5	-	-	-	-	-
-	Gyldén	-	proper	5	-	-	-	-	-
-	Gyllenborg	-	proper	5	-	-	-	-	-
-	Gylling	-	proper	5	-	-	-	-	-
-	Gábor	-	proper	5	-	-	-	-	-
-	Gómez	-	proper	5	-	-	-	-	-
-	Göransson	-	proper	5	-	-	-	-	-
-	Göring	-	proper	5	-	-	-	-	-
-	Götz	-	proper	5	-	-	-	-	-
-	Göös	-	proper	5	-	-	-	-	-
-	Günther	-	proper	6	-	-	-	-	-
-	Haahti	-	proper	5	-	-	-	-	-
-	Haaja	-	proper	9	-	-	-	-	-
-	Haajanen	-	proper	38	-	-	-	-	-
-	Haakana	-	proper	12	-	-	-	-	-
-	Haan	-	proper	5	-	-	-	-	-
-	Haapa	-	proper	9	-	-	-	-	-
-	Haapala	-	proper	12	-	-	-	-	-
-	Haapalainen	-	proper	38	-	-	-	-	-
-	Haapanen	-	proper	38	-	-	-	-	-
-	Haara	-	proper	9	-	-	-	-	-
-	Haarala	-	proper	12	-	-	-	-	-
-	Haaranen	-	proper	38	-	-	-	-	-
-	Haarder	-	proper	5	-	-	-	-	-
-	Haarla	-	proper	9	-	-	-	-	-
-	Haartman	-	proper	5	-	-	-	-	-
-	Haas	-	proper	5	-	-	-	-	-
-	Haase	-	proper	8	-	-	-	-	-
-	Haatainen	-	proper	38	-	-	-	-	-
-	Haataja	-	proper	10	-	-	-	-	-
-	Haatanen	-	proper	38	-	-	-	-	-
-	Haavikko	-	proper	4	kk:k	-	-	-	-
-	Haavisto	-	proper	1	-	-	-	-	-
-	Habsburg	-	proper	5	-	-	-	-	-
-	Hackman	-	proper	5	-	-	-	-	-
-	Haga	-	proper	9	-	-	-	-	-
-	Hagelberg	-	proper	5	-	-	-	-	-
-	Hagelstam	-	proper	5	-	-	-	-	-
-	Hagen	-	proper	5	-	-	-	-	-
-	Hagfors	-	proper	5	-	-	-	-	-
-	Haglund	-	proper	5	-	-	-	-	-
-	Hagman	-	proper	5	-	-	-	-	-
-	Hagström	-	proper	5	-	-	-	-	-
-	Hahl	-	proper	5	-	-	-	-	-
-	Hahn	-	proper	5	-	-	-	-	-
-	Haider	-	proper	5	-	-	-	-	-
-	Haikala	-	proper	12	-	-	-	-	-
-	Haikka	-	proper	9	kk:k	-	-	-	-
-	Haikonen	-	proper	38	-	-	-	-	-
-	Haimi	-	proper	5	-	-	-	-	-
-	Hakala	-	proper	12	-	-	-	-	-
-	Hakanen	-	proper	38	-	-	-	-	-
-	Hakkarainen	-	proper	38	-	-	-	-	-
-	Hako	-	proper	1	-	-	-	-	-
-	Hakola	-	proper	12	-	-	-	-	-
-	Hakulinen	-	proper	38	-	-	-	-	-
-	Halfvarsson	-	proper	5	-	-	-	-	-
-	Halinen	-	proper	38	-	-	-	-	-
-	Halkola	-	proper	12	-	-	-	-	-
-	Hall	-	proper	5	-	-	-	-	-
-	Halla	-	proper	9	-	-	-	-	-
-	Hallberg	-	proper	5	-	-	-	-	-
-	Halldórsson	-	proper	5	-	-	-	-	-
-	Hallikainen	-	proper	38	-	-	-	-	-
-	Halme	-	proper	48	-	-	-	-	-
-	Halonen	-	proper	38	-	-	-	-	-
-	Halsti	-	proper	5	-	-	-	-	-
-	Halttu	-	proper	1	tt:t	-	-	-	-
-	Halttunen	-	proper	38	-	-	-	-	-
-	Halvorsen	-	proper	5	-	-	-	-	-
-	Hamada	-	proper	9	-	-	-	-	-
-	Hamann	-	proper	5	-	-	-	-	-
-	Hamara	-	proper	12	-	-	-	-	-
-	Hamberg	-	proper	5	-	-	-	-	-
-	Hamilton	-	proper	6	-	-	-	-	-
