-	Lammi	-	proper	5	-	-	-	-	-
-	Lancaster	-	proper	5	-	-	-	-	-
-	Landau	-	proper	21	-	-	-	-	-
-	Landskrona	-	proper	10	-	-	-	-	-
-	Langenfeld	-	proper	5	-	-	-	-	-
-	Lappee	-	proper	17	-	-	-	-	-
-	Lappi	-	proper	5	pp:p	-	-	-	-
-	Lapua	-	proper	12	-	-	-	-	-
-	Lapväärtti	-	proper	5	tt:t	-	-	-	-
-	Las Vegas	-	proper	5	-	-	-	-	-
-	Laukaa	-	proper	17	-	-	-	-	-
-	Laukko	-	proper	1	kk:k	-	-	-	-
-	Lauritsala	-	proper	12	-	-	-	-	-
-	Lausanne	-	proper	8	-	-	-	-	-
-	Lavia	-	proper	12	-	-	-	-	-
-	Leeds	-	proper	5	-	-	-	-	-
-	Leicester	-	proper	6	-	-	-	-	-
-	Leiden	-	proper	6	-	front|back	-	-	-
-	Leipzig	-	proper	5	-	front|back	-	-	-
-	Lemi	-	proper	5	-	-	-	-	-
-	Lemland	-	proper	5	-	-	-	-	-
-	Lempää	-	proper	18	-	-	-	-	-
-	Lempäälä	-	proper	11	-	-	-	-	-
-	Lemu	-	proper	1	-	-	-	-	-
-	Leningrad	-	proper	5	-	-	-	-	-
-	Lepaa	-	proper	18	-	-	-	-	-
-	Leverkusen	-	proper	5	-	-	-	-	-
-	Leyden	-	proper	6	-	front|back	-	-	-
-	León	-	proper	5	-	back	-	-	-
-	Liberty City	-	proper	1	-	-	-	-	-
-	Libreville	-	proper	8	-	-	-	-	-
-	Lidköping	-	proper	5	-	-	-	-	-
-	Lieksa	-	proper	9	-	-	-	-	-
-	Lieto	-	proper	1	t:d	-	-	-	-
-	Lievestuore	-	proper	8	-	-	-	-	-
-	Liljendal	-	proper	5	-	-	-	-	-
-	Lille	-	proper	8	-	-	-	-	-
-	Lillehammer	-	proper	6	-	-	-	-	-
-	Lilongwe	-	proper	8	-	-	-	-	-
-	Lima	-	proper	9	-	-	-	-	-
-	Liminka	-	proper	9	nk:ng	-	-	-	-
-	Lincoln	-	proper	5	-	-	-	-	-
-	Lindau	-	proper	21	-	-	-	-	-
-	Linköping	-	proper	5	-	-	-	-	-
-	Linz	-	proper	5	-	-	-	-	-
-	Liperi	-	proper	6	-	-	-	-	-
-	Lissabon	-	proper	6	-	-	-	-	-
-	Little Rock	-	proper	5	-	-	-	-	-
-	Littoinen	-	proper	38-pl	-	-	-	-	-
-	Liverpool	-	proper	5	-	-	-	-	-
-	Ljubljana	-	proper	9	-	-	-	-	-
-	Lobamba	-	proper	9	-	-	-	-	-
-	Lodz	-	proper	5	-	-	-	-	-
-	Lohja	-	proper	10	-	-	-	-	-
-	Lohtaja	-	proper	10	-	-	-	-	-
-	Loimaa	-	proper	17	-	-	-	-	-
-	Lomé	-	proper	8	-	-	-	-	-
-	Lontoo	-	proper	17	-	-	-	-	-
-	Loppi	-	proper	7	pp:p	-	-	-	-
-	Los	-	proper	5	-	-	-	slang	-
-	Los Angeles	-	proper	5	-	-	-	-	-
-	Los Santos	-	proper	39	-	-	-	-	-
-	Loviisa	-	proper	9	-	-	-	-	-
-	Luanda	-	proper	9	-	-	-	-	-
-	Lublin	-	proper	5	-	-	-	-	-
-	Ludwigshafen	-	proper	6	-	-	-	-	-
-	Luhanka	-	proper	9	nk:ng	-	-	-	-
-	Luhansk	-	proper	5	-	-	-	-	-
-	Lumparland	-	proper	5	-	-	-	-	-
-	Lund	-	proper	5	-	-	-	-	-
-	Luopioinen	-	proper	38-pl	-	-	-	-	-
-	Luoto	-	proper	1	t:d	-	-	-	-
-	Lusaka	-	proper	9	-	-	-	-	-
-	Luulaja	-	proper	9	-	-	-	-	-
-	Luvia	-	proper	12	-	-	-	-	-
-	Luxor	-	proper	6	-	-	-	-	-
-	Luzern	-	proper	5	-	-	-	-	-
-	Lviv	-	proper	5	-	-	-	-	-
-	Lyon	-	proper	6	-	-	-	-	-
-	Läyliäinen	-	proper	38-pl	-	-	-	-	-
-	Maaninka	-	proper	9	nk:ng	-	-	-	-
-	Maaria	-	proper	12	-	-	-	-	-
-	Maastricht	-	proper	5	-	-	-	-	-
-	Madrid	-	proper	5	-	-	-	-	-
-	Magdeburg	-	proper	5	-	-	-	-	-
-	Mahlu	-	proper	1	-	-	-	-	-
-	Mainz	-	proper	5	-	-	-	-	-
-	Majuro	-	proper	2	-	-	-	-	-
-	Malabo	-	proper	1	-	-	-	-	-
-	Malaga	-	proper	9	-	-	-	-	-
-	Malakka	-	proper	14	kk:k	-	-	-	-
-	Malmö	-	proper	1	-	-	-	-	-
-	Malé	-	proper	8	-	-	-	-	-
-	Managua	-	proper	12	-	-	-	-	-
-	Manama	-	proper	10	-	-	-	-	-
-	Manchester	-	proper	6	-	-	-	-	-
-	Manila	-	proper	12	-	-	-	-	-
-	Mannheim	-	proper	5	-	-	-	-	-
-	Manse	-	proper	8	-	-	-	-	-
-	Manzikert	-	proper	5	-	-	-	-	-
-	Maputo	-	proper	1	-	-	-	-	-
-	Maracaibo	-	proper	1	-	-	-	-	-
-	Marburg	-	proper	5	-	-	-	-	-
-	Mariestad	-	proper	5	-	-	-	-	-
-	Mariupol	-	proper	6	-	-	-	-	-
-	Marrakech	-	proper	5	-	-	-	-	-
-	Marrakesh	-	proper	5	-	-	-	nstd	-
-	Marseille	-	proper	8	-	-	-	-	-
-	Marttila	-	proper	12	-	-	-	-	-
-	Maseru	-	proper	1	-	-	-	-	-
-	Masku	-	proper	1	-	-	-	-	-
-	Masqat	-	proper	5	-	-	-	-	-
-	Mbabane	-	proper	8	-	-	-	-	-
-	Medellin	-	proper	5	-	-	-	-	-
-	Medellín	-	proper	5	-	-	-	-	-
-	Medina	-	proper	12	-	-	-	-	-
-	Mekka	-	proper	9	kk:k	-	-	-	-
-	Melbourne	-	proper	8	-	-	-	-	-
-	Mellilä	-	proper	12	-	-	-	-	-
-	Memfis	-	proper	39	-	-	-	-	-
-	Memfis	-	proper	41|†5	-	-	-	-	-
-	Memphis	-	proper	5|†39	-	-	-	-	-
-	Merimasku	-	proper	1	-	-	-	-	-
-	Messina	-	proper	13	-	-	-	-	-
-	Miami	-	proper	5	-	-	-	-	-
-	Middlesbrough	-	proper	5	-	-	-	-	-
-	Miehikkälä	-	proper	12	-	-	-	-	-
-	Mietoinen	-	proper	38-pl	-	-	-	-	-
-	Mikkeli	-	proper	6	-	-	-	-	-
-	Milano	-	proper	2	-	-	-	-	-
-	Minneapolis	-	proper	5|39	-	-	-	-	-
-	Minsk	-	proper	5	-	-	-	-	-
-	Mogadishu	-	proper	1	-	-	-	-	-
-	Mombasa	-	proper	9	-	-	-	-	-
-	Monrovia	-	proper	12	-	-	-	-	-
-	Mons	-	proper	5	-	-	-	-	-
-	Monterrey	-	proper	21	-	-	i|y	-	-
-	Montevideo	-	proper	3	-	-	-	-	-
-	Montreal	-	proper	5	-	-	-	-	-
-	Montreux	-	proper	22	-	-	-	-	-
-	Moroni	-	proper	5	-	-	-	-	-
-	Moskova	-	proper	10	-	-	-	-	-
-	Motala	-	proper	12	-	-	-	-	-
-	Muhos	-	proper	39	-	-	-	-	-
-	Multia	-	proper	12	-	-	-	-	-
-	Mumbai	-	proper	18	-	-	-	-	-
-	Munsala	-	proper	12	-	-	-	-	-
-	Muolaa	-	proper	17	-	-	-	-	-
-	Muonio	-	proper	3	-	-	-	-	-
-	Murcia	-	proper	12	-	-	-	-	-
-	Murmansk	-	proper	5	-	-	-	-	-
-	Mustiala	-	proper	9	-	-	-	-	-
-	Muurame	-	proper	8	-	-	-	-	-
-	Muurla	-	proper	10	-	-	-	-	-
-	Mykene	-	proper	8	-	-	-	-	-
-	Mykolaiv	-	proper	5	-	-	-	-	-
-	Mykolajiv	-	proper	5	-	-	-	-	-
-	Málaga	-	proper	13	-	-	-	-	-
-	Mäntsälä	-	proper	12	-	-	-	-	-
-	Mänttä	-	proper	10	tt:t	-	-	-	-
-	México	-	proper	2	-	-	-	-	-
-	México City	-	proper	1	-	-	-	-	-
-	München	-	proper	6	-	-	-	-	-
-	Münster	-	proper	6	-	-	-	-	-
-	Naantali	-	proper	6	-	-	-	-	-
-	Nagano	-	proper	2	-	-	-	-	-
-	Nagasaki	-	proper	5	-	-	-	-	-
-	Nagoya	-	proper	10|12	-	-	-	-	-
-	Nairobi	-	proper	5	-	-	-	-	-
-	Nakkila	-	proper	12	-	-	-	-	-
-	Nancy	-	proper	1	-	-	-	-	-
-	Nanjing	-	proper	5	-	-	-	-	-
-	Nantes	-	proper	5	-	-	-	-	-
-	Napoli	-	proper	6	-	-	-	-	-
-	Narva	-	proper	9	-	-	-	-	-
-	Narvik	-	proper	5	-	-	-	-	-
-	Nashville	-	proper	8	-	-	-	-	-
-	Nassau	-	proper	21	-	-	-	-	-
-	Nastola	-	proper	12	-	-	-	-	-
-	Nauvo	-	proper	1	-	-	-	-	-
-	Naypyidaw	-	proper	5	-	-	-	-	-
-	Nellim	-	proper	5	-	-	-	-	-
-	Nettaa	-	proper	18	-	-	-	-	-
-	Neuchâtel	-	proper	5	-	-	-	-	-
-	Neuss	-	proper	5	-	-	-	-	-
-	Neustadt	-	proper	5	-	-	-	-	-
-	New Delhi	-	proper	5	-	-	-	-	-
-	New York	-	proper	5	-	-	-	-	-
-	Newcastle	-	proper	8	-	-	-	-	-
-	Ngerulmud	-	proper	5	-	-	-	-	-
-	Niamey	-	proper	21	-	-	i|y	-	-
-	Nietoo	-	proper	17	-	-	-	-	-
-	Nikea	-	proper	12	-	-	-	-	-
-	Nikosia	-	proper	12	-	-	-	-	-
-	Nilsiä	-	proper	12	-	-	-	-	-
-	Ninive	-	proper	8	-	-	-	-	-
-	Nivala	-	proper	12	-	-	-	-	-
-	Nizza	-	proper	9	-	-	-	-	-
-	Nižni Novgorod	-	proper	5	-	-	-	-	-
-	Nokia	-	proper	12	-	-	-	-	-
-	Noormarkku	-	proper	1	kk:k	-	-	-	-
-	Norrköping	-	proper	5	-	-	-	-	-
-	Norrtälje	-	proper	8	-	-	-	-	-
-	Norwich	-	proper	5	-	-	-	-	-
-	Nottingham	-	proper	5	-	-	-	-	-
-	Nouakchott	-	proper	5	-	-	-	-	-
-	Nousiainen	-	proper	38-pl	-	-	-	-	-
-	Novgorod	-	proper	5	-	-	-	-	-
-	Novosibirsk	-	proper	5	-	-	-	-	-
-	Nukuʻalofa	-	proper	10	-	-	-	-	-
-	Nummi	-	proper	7	-	-	-	-	-
-	Nunnanen	-	proper	38	-	-	-	-	-
-	Nuorgam	-	proper	5	-	-	-	-	-
-	Nurmes	-	proper	39	-	-	-	-	-
-	Nurmo	-	proper	1	-	-	-	-	-
-	Nuuk	-	proper	5	-	-	-	-	-
-	Nyköping	-	proper	5	-	-	-	-	-
-	Nynäshamn	-	proper	5	-	-	-	-	-
-	Närpiö	-	proper	3	-	-	-	-	-
-	Nässjö	-	proper	21|†1	-	-	-	-	-
-	Nîmes	-	proper	39	-	-	-	-	-
-	Nürnberg	-	proper	5	-	-	-	-	-
-	N’Djamena	-	proper	9	-	-	-	-	-
-	Oakland	-	proper	5	-	-	-	-	-
-	Oberhof	-	proper	5	-	-	-	-	-
-	Oberstdorf	-	proper	5	-	-	-	-	-
-	Odense	-	proper	8	-	-	-	-	-
-	Odessa	-	proper	13	-	-	-	-	-
-	Offenbach	-	proper	5	-	-	-	-	-
-	Ohrid	-	proper	5	-	-	-	-	-
-	Oitti	-	proper	5	tt:t	-	-	-	-
-	Ojamo	-	proper	2	-	-	-	-	-
-	Oklahoma City	-	proper	1	-	-	-	-	-
-	Omaha	-	proper	9	-	-	-	-	-
-	Omsk	-	proper	5	-	-	-	-	-
-	Oostende	-	proper	8	-	-	-	-	-
-	Oran	-	proper	6	-	-	-	-	-
-	Oravainen	-	proper	38-pl	-	-	-	-	-
-	Orimattila	-	proper	12	-	-	-	-	-
-	Orleans	-	proper	5	-	-	-	-	-
-	Orly	-	proper	1	-	-	-	-	-
-	Orléans	-	proper	5	-	-	-	-	-
-	Osaka	-	proper	13	-	-	-	-	-
-	Oslo	-	proper	1	-	-	-	-	-
-	Osnabrück	-	proper	5	-	-	-	-	-
-	Otava	-	proper	10	-	-	-	-	-
-	Ottawa	-	proper	9	-	-	-	-	-
-	Ouagadougou	-	proper	21	-	-	-	-	-
-	Oulainen	-	proper	38-pl	-	-	-	-	-
-	Oulu	-	proper	1	-	-	-	-	-
-	Oulunsalo	-	proper	2	-	-	-	-	-
-	Oxford	-	proper	5	-	-	-	-	-
-	Paalanen	-	proper	38	-	-	-	-	-
-	Paalasmaa	-	proper	18	-	-	-	-	-
-	Paatene	-	proper	8	-	-	-	-	-
-	Paattinen	-	proper	38-pl	-	-	-	-	-
-	Paattio	-	proper	3	-	-	-	-	-
-	Paavola	-	proper	12	-	-	-	-	-
-	Paddington	-	proper	6	-	-	-	-	-
-	Paimio	-	proper	3	-	-	-	-	-
-	Paippinen	-	proper	38-pl	-	-	-	-	-
-	Pakaa	-	proper	18	-	-	-	-	-
-	Palermo	-	proper	2	-	-	-	-	-
-	Palikir	-	proper	5	-	-	-	-	-
-	Palma	-	proper	9	-	-	-	-	-
-	Palokka	-	proper	14	kk:k	-	-	-	-
-	Palsina	-	proper	13	-	-	-	-	-
-	Paltamo	-	proper	2	-	-	-	-	-
-	Panama	-	proper	12	-	-	-	-	-
-	Parainen	-	proper	38-pl	-	-	-	-	-
-	Paramaribo	-	proper	1	-	-	-	-	-
-	Pariisi	-	proper	5	-	-	-	-	-
-	Parikkala	-	proper	12	-	-	-	-	-
-	Parkano	-	proper	2	-	-	-	-	-
-	Parma	-	proper	9	-	-	-	-	-
-	Parola	-	proper	12	-	-	-	-	-
-	Pau	-	proper	21	-	-	-	-	-
-	Pedersöre	-	proper	8	-	-	-	-	-
-	Peking	-	proper	5	-	-	-	-	-
-	Pello	-	proper	1	-	-	-	-	-
-	Perho	-	proper	1	-	-	-	-	-
-	Perm	-	proper	5	-	-	-	-	-
-	Pernaja	-	proper	9	-	-	-	-	-
-	Perniö	-	proper	3	-	-	-	-	-
-	Persepolis	-	proper	39|41	-	-	-	-	-
-	Pertteli	-	proper	6	-	-	-	-	-
-	Pescara	-	proper	12	-	-	-	-	-
-	Petrograd	-	proper	5	-	-	-	-	-
-	Petroskoi	-	proper	18	-	-	-	-	-
-	Petsamo	-	proper	2	-	-	-	-	-
-	Philadelphia	-	proper	12	-	-	-	-	-
-	Phnom Penh	-	proper	5	-	-	-	-	-
-	Phoenix	-	proper	5	-	-	-	-	-
-	Pietari	-	proper	6	-	-	-	-	-
-	Pihkova	-	proper	10	-	-	-	-	-
-	Piikkiö	-	proper	3	-	-	-	-	-
-	Piippola	-	proper	12	-	-	-	-	-
-	Piispa	-	proper	9	-	-	-	-	-
-	Piitime	-	proper	8	-	-	-	-	-
-	Pinjainen	-	proper	38-pl	-	-	-	-	-
-	Pireus	-	proper	39	-	-	-	-	-
-	Pirkkala	-	proper	12	-	-	-	-	-
-	Pisa	-	proper	9	-	-	-	-	-
-	Pispala	-	proper	12	-	-	-	-	-
-	Pittsburgh	-	proper	5	-	-	-	-	-
-	Pjongjang	-	proper	5	-	-	-	-	-
-	Pjonjang	-	proper	5	-	-	-	-	-
-	Plovdiv	-	proper	5	-	-	-	-	-
-	Podgorica	-	proper	9	-	-	-	-	-
-	Pohja	-	proper	10	-	-	-	-	-
-	Poitiers	-	proper	5	-	-	-	-	-
-	Pomarkku	-	proper	1	kk:k	-	-	-	-
-	Pompeji	-	proper	5	-	-	-	-	-
-	Pori	-	proper	5	-	-	-	-	-
-	Pornainen	-	proper	38-pl	-	-	-	-	-
-	Port Louis	-	proper	22|†5	-	-	-	-	-
-	Port Moresby	-	proper	1	-	-	-	-	-
-	Port Vila	-	proper	9	-	-	-	-	-
-	Port of Spain	-	proper	5	-	-	-	-	-
-	Portland	-	proper	5	-	-	-	-	-
-	Porto	-	proper	1	rt:rr	-	-	-	-
-	Portsmouth	-	proper	5	-	-	-	-	-
-	Porvoo	-	proper	17	-	-	-	-	-
-	Posio	-	proper	3	-	-	-	-	-
-	Poznan	-	proper	6	-	-	-	-	-
-	Poznań	-	proper	5	-	-	-	-	-
-	Praha	-	proper	9	-	-	-	-	-
-	Praia	-	proper	9	-	-	-	-	-
-	Pretoria	-	proper	12	-	-	-	-	-
-	Pristina	-	proper	13	-	-	-	-	-
-	Puebla	-	proper	9	-	-	-	-	-
-	Puhos	-	proper	39	-	-	-	-	-
-	Pukkila	-	proper	12	-	-	-	-	-
-	Pulkkila	-	proper	13	-	-	-	-	-
-	Pultova	-	proper	10	-	-	-	-	-
-	Puolakka	-	proper	14	kk:k	-	-	-	-
-	Puolanka	-	proper	9	nk:ng	-	-	-	-
-	Purmo	-	proper	1	-	-	-	-	-
-	Pusula	-	proper	12	-	-	-	-	-
-	Putrajaya	-	proper	9	-	-	-	-	-
-	Puukkoinen	-	proper	38-pl	-	-	-	-	-
-	Puumala	-	proper	12	-	-	-	-	-
-	Pyhtää	-	proper	17	-	-	-	-	-
-	Pyhäntä	-	proper	10	nt:nn	-	-	-	-
-	Pälkäne	-	proper	48	-	-	-	-	-
-	Pännäinen	-	proper	38-pl	-	-	-	-	-
-	Pärnu	-	proper	1	-	-	-	-	-
-	Pécs	-	proper	5	-	-	-	-	-
-	Pöytyä	-	proper	12	-	-	-	-	-
-	Quezon City	-	proper	1	-	-	-	-	-
-	Quito	-	proper	1	-	-	-	-	-
-	Raahe	-	proper	8	-	-	-	-	-
-	Raasepori	-	proper	6	-	-	-	-	-
-	Raate	-	proper	8	-	-	-	-	-
-	Raati	-	proper	5	-	-	-	-	-
-	Raattama	-	proper	10	-	-	-	-	-
-	Rabat	-	proper	5	-	-	-	-	-
-	Radom	-	proper	5	-	-	-	-	-
-	Ragusa	-	proper	10	-	-	-	-	-
-	Raisio	-	proper	3	-	-	-	-	-
-	Rakvere	-	proper	8	-	-	-	-	-
-	Raleigh	-	proper	22|†5	-	-	-	-	-
-	Rangoon	-	proper	5	-	-	-	-	-
-	Rantsila	-	proper	13	-	-	-	-	-
-	Ranua	-	proper	12	-	-	-	-	-
-	Rauma	-	proper	9	-	-	-	-	-
-	Rautio	-	proper	3	-	-	-	-	-
-	Rautu	-	proper	1	t:d	-	-	-	-
-	Ravenna	-	proper	9	-	-	-	-	-
-	Reading	-	proper	5	-	-	-	-	-
-	Recife	-	proper	8	-	-	-	-	-
-	Recklinghausen	-	proper	6	-	-	-	-	-
-	Redbridge	-	proper	8	-	-	-	-	-
-	Regensburg	-	proper	5	-	-	-	-	-
-	Reims	-	proper	5	-	-	-	-	-
-	Renko	-	proper	1	nk:ng	-	-	-	-
-	Rennes	-	proper	39	-	-	-	-	-
-	Reno	-	proper	1	-	-	-	-	-
-	Repola	-	proper	12	-	-	-	-	-
-	Reutlingen	-	proper	5	-	-	-	-	-
-	Reykjavik	-	proper	5	-	-	-	-	-
-	Reykjavík	-	proper	5	-	-	-	-	-
-	Rheims	-	proper	5	-	-	-	-	-
-	Rho	-	proper	21	-	-	-	-	-
-	Riad	-	proper	5	-	-	-	-	-
-	Riccione	-	proper	8	-	-	-	-	-
-	Riika	-	proper	9	k:	-	-	-	-
-	Rimini	-	proper	5	-	-	-	-	-
-	Rio	-	proper	3	-	-	-	-	-
-	Rio de Janeiro	-	proper	1	-	-	-	-	-
-	Ristiina	-	proper	9	-	-	-	-	-
-	Rivendell	-	proper	5	-	-	-	-	-
-	Riverside	-	proper	8	-	-	-	-	-
-	Rivoli	-	proper	5	-	-	-	-	-
-	Rochefort	-	proper	5	-	-	-	-	-
-	Rochester	-	proper	5	-	-	-	-	-
-	Ronneby	-	proper	21|†1	-	-	-	-	-
-	Rooma	-	proper	10	-	-	-	-	-
-	Roseau	-	proper	21	-	-	-	-	-
-	Rosenheim	-	proper	5	-	-	-	-	-
-	Roskilde	-	proper	8	-	-	-	-	-
-	Rostock	-	proper	5	-	-	-	-	-
-	Rostov	-	proper	5	-	-	-	-	-
-	Rotterdam	-	proper	5	-	-	-	-	-
-	Ruhr	-	proper	5	-	-	-	-	-
-	Ruoke	-	proper	8	-	-	-	-	-
-	Ruotsinpyhtää	-	proper	18	-	-	-	-	-
-	Ruskeala	-	proper	9	-	-	-	-	-
-	Rusko	-	proper	1	-	-	-	-	-
-	Ruukki	-	proper	5	kk:k	-	-	-	-
-	Ruutana	-	proper	12	-	-	-	-	-
-	Rymättylä	-	proper	12	-	-	-	-	-
-	Räisälä	-	proper	12	-	-	-	-	-
-	Rääkkylä	-	proper	12	-	-	-	-	-
-	Saarbrücken	-	proper	6	-	-	-	-	-
-	Saari	-	proper	26	-	-	-	-	-
-	Saba	-	proper	9	-	-	-	-	-
-	Sacramento	-	proper	1	-	-	-	-	-
-	Sahloinen	-	proper	38-pl	-	-	-	-	-
-	Saida	-	proper	9	-	-	-	-	-
-	Saigon	-	proper	6	-	-	-	-	-
-	Sakkola	-	proper	12	-	-	-	-	-
-	Salisbury	-	proper	1	-	-	-	-	-
-	Salla	-	proper	9	-	-	-	-	-
-	Salmi	1	proper	5	-	-	-	-	-
-	Salo	-	proper	1	-	-	-	-	-
-	Saloinen	-	proper	38-pl	-	-	-	-	-
-	Saltvik	-	proper	5	-	front|back	-	-	-
-	Salvador	-	proper	6	-	-	-	-	-
-	Samara	-	proper	13	-	-	-	-	-
-	Samarkand	-	proper	5	-	-	-	-	-
-	Sammatti	-	proper	5	tt:t	-	-	-	-
-	San Antonio	-	proper	3	-	-	-	-	-
-	San Diego	-	proper	1	-	-	-	-	-
-	San Francisco	-	proper	1	-	-	-	-	-
-	San José	-	proper	8	-	-	-	-	-
-	San Juan	-	proper	5	-	-	-	-	-
-	San Marino	-	proper	1	-	-	-	-	-
-	San Salvador	-	proper	6	-	-	-	-	-
-	Sanaa	-	proper	18	-	-	-	-	-
-	Sandviken	-	proper	6	-	-	-	-	-
-	Santa Fe	-	proper	21	-	-	-	-	-
-	Santiago	-	proper	1	-	-	-	-	-
-	Santo Domingo	-	proper	1	-	-	-	-	-
-	Santos	-	proper	39	-	-	-	-	-
-	Sappee	-	proper	17	-	-	-	-	-
-	Sapporo	-	proper	2	-	-	-	-	-
-	Sarajevo	-	proper	2	-	-	-	-	-
-	Saratov	-	proper	5	-	-	-	-	-
-	Sastamala	-	proper	12	-	-	-	-	-
-	Sauvo	-	proper	1	-	-	-	-	-
-	Savannah	-	proper	5|22	-	-	-	-	-
-	Seattle	-	proper	8	-	-	-	-	-
-	Seefeld	-	proper	5	-	-	-	-	-
-	Seiskari	-	proper	6	-	-	-	-	-
-	Sendai	-	proper	18	-	-	-	-	-
-	Seoul	-	proper	5	-	-	-	-	-
-	Sevastopol	-	proper	6	-	-	-	-	-
-	Severodonetsk	-	proper	5	-	-	-	-	-
-	Sevilla	-	proper	9	-	-	-	-	-
-	Shanghai	-	proper	18	-	-	-	-	-
-	Sheffield	-	proper	5	-	-	-	-	-
-	Shenzhen	-	proper	6	-	-	-	-	-
-	Shibuya	-	proper	13	-	-	-	-	-
-	Shinjuku	-	proper	1	-	-	-	-	-
-	Shizuoka	-	proper	10|12	-	-	-	-	-
-	Siegen	-	proper	6	-	-	-	-	-
-	Siena	-	proper	9	-	-	-	-	-
-	Sievi	-	proper	5	-	-	-	-	-
-	Siikainen	-	proper	38-pl	-	-	-	-	-
-	Siipyy	-	proper	18	-	-	-	-	-
-	Simo	-	proper	1	-	-	-	-	-
-	Simpele	-	proper	48	-	-	-	-	-
-	Sipoo	-	proper	17	-	-	-	-	-
-	Sippola	-	proper	12	-	-	-	-	-
-	Siuntio	-	proper	3	-	-	-	-	-
-	Sjevjerodonetsk	-	proper	5	-	-	-	-	-
-	Skellefteå	-	proper	21	-	-	-	-	-
-	Skopje	-	proper	8	-	-	-	-	-
-	Smyrna	-	proper	10	-	-	-	-	-
-	Snappertuna	-	proper	10	-	-	-	-	-
-	Sofia	-	proper	12	-	-	-	-	-
-	Soini	-	proper	5	-	-	-	-	-
-	Sollentuna	-	proper	10	-	-	-	-	-
-	Solna	-	proper	10	-	-	-	-	-
-	Somero	-	proper	2	-	-	-	-	-
-	Sortavala	-	proper	12	-	-	-	-	-
-	Sotkamo	-	proper	2	-	-	-	-	-
-	Sottunga	-	proper	10|12	-	-	-	-	-
-	Sotši	-	proper	5	-	-	-	-	-
-	Soul	-	proper	5	-	-	-	-	-
-	South Tarawa	-	proper	9	-	-	-	-	-
-	Southampton	-	proper	?6	-	-	-	-	-
-	Split	-	proper	5	-	-	-	-	-
-	Springfield	-	proper	5	-	-	-	-	-
-	Stalingrad	-	proper	5	-	-	-	-	-
-	Stanford	-	proper	5	-	-	-	-	-
-	Stavanger	-	proper	5	-	-	-	-	-
-	Strasbourg	-	proper	5	-	-	-	-	-
-	Stuttgart	-	proper	5	-	-	-	-	-
-	Sucre	-	proper	8	-	-	-	-	-
-	Suez	-	proper	5	-	-	-	-	-
-	Suistamo	-	proper	2	-	-	-	-	-
-	Sukeva	-	proper	10	-	-	-	-	-
-	Sulkava	-	proper	10	-	-	-	-	-
-	Sulva	-	proper	10	-	-	-	-	-
-	Sumiainen	-	proper	38-pl	-	-	-	-	-
-	Sund	-	proper	5	-	-	-	-	-
-	Sunderland	-	proper	5	-	-	-	-	-
-	Suva	-	proper	10	-	-	-	-	-
-	Sverdlovsk	-	proper	5	-	-	-	-	-
-	Sydney	-	proper	21	-	-	i|y	-	-
-	Syrakusa	-	proper	10	-	-	-	-	-
-	Sysmä	-	proper	10	-	-	-	-	-
-	Szczecin	-	proper	5	-	-	-	-	-
-	Szeged	-	proper	5	-	-	-	-	-
-	Székesfehérvár	-	proper	5	-	-	-	-	-
-	São Paulo	-	proper	1	-	-	-	-	-
-	São Tomé	-	proper	8	-	-	-	-	-
-	Säkylä	-	proper	12	-	-	-	-	-
-	Säyneinen	-	proper	38-pl	-	-	-	-	-
-	Säynätsalo	-	proper	2	-	-	-	-	-
-	Sääminki	-	proper	5	nk:ng	-	-	-	-
-	Söul	-	proper	5	-	-	-	-	-
-	Taalintehdas	-	proper	39	-	-	-	-	-
-	Taavetti	-	proper	5	tt:t	-	-	-	-
-	Taganrog	-	proper	5	-	-	-	-	-
-	Taipale	-	proper	8	-	-	-	-	-
-	Taipei	-	proper	18	-	-	-	-	-
-	Taiyuan	-	proper	5	-	-	-	-	-
-	Tallinna	-	proper	9	-	-	-	-	-
-	Tammela	-	proper	12	-	-	-	-	-
-	Tampa	-	proper	9	mp:mm	-	-	-	-
-	Tampere	-	proper	48	-	-	-	-	-
-	Tanger	-	proper	6	-	-	-	-	-
-	Tartto	-	proper	1	tt:t	-	-	-	-
-	Taškent	-	proper	5	-	-	-	-	-
-	Tbilisi	-	proper	5	-	-	-	-	-
-	Tegucigalpa	-	proper	9	-	-	-	-	-
-	Teheran	-	proper	6	-	-	-	-	-
-	Tehi	-	proper	5	-	-	-	-	-
-	Tehran	-	proper	6	-	-	-	nstd	-
-	Teisko	-	proper	1	-	-	-	-	-
-	Tel Aviv	-	proper	5	-	-	-	-	-
-	Temmes	-	proper	39	-	-	-	-	-
-	Tenhola	-	proper	12	-	-	-	-	-
-	Teotihuacán	-	proper	5	-	-	-	-	-
-	Tervo	-	proper	1	-	-	-	-	-
-	Tervola	-	proper	12	-	-	-	-	-
-	Teuva	-	proper	9	-	-	-	-	-
-	Theba	-	proper	9	-	-	-	-	-
-	Thessaloniki	-	proper	5	-	-	-	-	-
-	Thimphu	-	proper	1	-	-	-	-	-
-	Tianjin	-	proper	5	-	-	-	-	-
-	Tijuana	-	proper	9	-	-	-	-	-
-	Tikal	-	proper	6	-	-	-	-	-
-	Timbuktu	-	proper	1	-	-	-	-	-
-	Timisoara	-	proper	10|9	-	-	-	-	-
-	Timişoara	-	proper	10|9	-	-	-	-	-
