# Verbs
.*	n|muotoinen	-	adjective	38	-	-	-	-	5.000
.*	n|muotoinen	-	adjective	38	-	-	-	-	5.000
.*	n|musta	-	adjective	10	-	-	-	-	5.000
.*	n|musta	-	adjective	10	-	-	-	-	5.000
.*	n|nahkainen	-	adjective	38	-	-	-	-	5.000
.*	n|omainen	-	adjective	38	-	-	-	-	5.000
.*	n|omainen	-	adjective	38	-	-	-	-	5.000
.*	n|pitävä	-	adjective	10	-	-	-	-	5.000
.*	n|pitävä	-	adjective	10	-	-	-	-	5.000
.*	n|punainen	-	adjective	38	-	-	-	-	5.000
.*	n|punainen	-	adjective	38	-	-	-	-	5.000
.*	n|puoleinen	-	adjective	38	-	-	-	-	5.000
.*	n|puoleinen	-	adjective	38	-	-	-	-	5.000
.*	n|puolinen	-	adjective	38	-	-	-	-	5.000
.*	n|puolinen	-	adjective	38	-	-	-	-	5.000
.*	n|sekainen	-	adjective	38	-	-	-	-	5.000
.*	n|sekainen	-	adjective	38	-	-	-	-	5.000
.*	n|sininen	-	adjective	38	-	front	-	-	5.000
.*	n|sininen	-	adjective	38	-	-	-	-	5.000
.*	n|sininen	-	adjective	38	-	front	-	-	5.000
.*	n|suomalainen	-	adjective	38	-	-	-	-	5.000
.*	n|suuntainen	-	adjective	38	-	-	-	-	5.000
.*	n|tahtoinen	-	adjective	38	-	-	-	-	5.000
.*	n|taitoinen	-	adjective	38	-	-	-	-	5.000
.*	n|taitoinen	-	adjective	38	-	-	-	-	5.000
.*	n|tajuinen	-	adjective	38	-	-	-	-	5.000
.*	n|takainen	-	adjective	38	-	-	-	-	5.000
.*	n|tapainen	-	adjective	38	-	-	-	-	5.000
.*	n|tuntoinen	-	adjective	38	-	-	-	-	5.000
.*	n|tyyppinen	-	adjective	38	-	-	-	-	5.000
.*	n|valkea	-	adjective	15	-	-	-	-	5.000
.*	n|valkea	-	adjective	15	-	-	-	-	5.000
.*	n|valkoinen	-	adjective	38	-	-	-	-	5.000
.*	n|valkoinen	-	adjective	38	-	-	-	-	5.000
.*	n|valtainen	-	adjective	38	-	-	-	-	5.000
.*	n|varainen	-	adjective	38	-	-	-	-	5.000
.*	n|vastainen	-	adjective	38	-	-	-	-	5.000
.*	n|vertainen	-	adjective	38	-	-	-	-	5.000
.*	n|vihreä	-	adjective	15	-	-	-	-	5.000
.*	n|vihreä	-	adjective	15	-	-	-	-	5.000
.*	n|vuotinen	-	adjective	38	-	-	-	-	5.000
.*	n|välinen	-	adjective	38	-	-	-	-	5.000
.*	|aiheinen	-	adjective	38	-	-	-	-	5.000
.*	|aiheinen	-	adjective	38	-	-	-	-	5.000
.*	|alainen	-	adjective	38	-	-	-	-	5.000
.*	|altis	-	adjective	41	tt:t	-	-	-	5.000
.*	|altis	-	adjective	41	tt:t	-	-	-	5.000
.*	|arvoinen	-	adjective	38	-	-	-	-	5.000
.*	|hakuinen	-	adjective	38	-	-	-	-	5.000
.*	|hakuinen	-	adjective	38	-	-	-	-	5.000
.*	|haluinen	-	adjective	38	-	-	-	-	5.000
.*	|henkinen	-	adjective	38	-	-	-	-	5.000
.*	|hintainen	-	adjective	38	-	-	-	-	5.000
.*	|historiallinen	-	adjective	38	-	-	-	-	5.000
.*	|hohtoinen	-	adjective	38	-	-	-	-	5.000
.*	|ihoinen	-	adjective	38	-	-	-	-	5.000
.*	|jakoinen	-	adjective	38	-	-	-	-	5.000
.*	|jalkainen	-	adjective	38	-	-	-	-	5.000
.*	|jokelainen	-	adjective	38	-	-	-	-	5.000
.*	|jokinen	-	adjective	38	-	-	-	-	5.000
